region,latitude,longitude,pollution_level,oxygen_level
Jaipur,26.713944013288867,75.74137614431234,202,5.300000000000001
Jaipur,26.501036233893096,75.67379010605852,187,6.800000000000001
Pune,18.942288485585458,73.41108696600158,112,18.3
Hyderabad,17.694163804947777,78.57370436059169,142,14.8
Kolkata,23.006975679640423,88.10444884821459,191,6.9
Jaipur,27.021960821904813,75.96903595206561,184,7.1
Pune,18.10957047718638,73.45886323390623,133,16.2
Pune,18.6505864391212,73.61901721449802,139,15.6
Chennai,13.523921635095292,80.510036195896,152,11.8
Kolkata,23.005217017170335,88.34233683804088,185,7.5
Mumbai,18.98597972588657,73.21618269056583,139,14.1
Delhi,28.845387131893457,77.66441169407904,210,4.0
Mumbai,19.36537607737751,73.09002668604134,146,13.4
Delhi,28.757173993810298,77.1158213320927,219,3.0999999999999996
Ahmedabad,23.216528488174706,73.02350153571042,164,10.1
Jaipur,26.65876315195744,75.88910689229887,201,5.4
Hyderabad,17.87848352170625,78.44241336515682,145,14.5
Bangalore,13.264191140196544,77.58870041575844,132,16.8
Chennai,12.95129869518616,80.44680464325417,170,10.0
Hyderabad,17.267108470305327,78.43737625434164,130,16.0
Surat,20.711204688694785,73.16041749292258,144,14.1
Delhi,28.8184786277732,77.56855953265347,193,5.699999999999999
Pune,18.563769887243982,73.50735823198892,133,16.2
Jaipur,27.21973717071981,75.96772162642564,205,5.0
Kolkata,22.970063150247448,87.91705408543709,160,10.0
Bangalore,12.596271455168202,77.17306861174406,117,18.3
Surat,20.72708743835615,72.39825778238283,154,13.1
Pune,18.255568869561685,74.1999063915254,125,17.0
Chennai,13.315485972364396,80.38583218481335,146,12.4
Ahmedabad,22.884910641813303,72.71288747080558,162,10.3
Delhi,28.908730261604326,76.93831895030766,188,6.199999999999999
Chennai,13.365139409498877,80.47859203069794,165,10.5
Bangalore,12.587845752689939,77.9329990884867,137,16.3
Surat,20.997457373699664,72.98929740821337,141,14.4
Mumbai,19.361098008951025,72.62282600445451,162,11.8
Ahmedabad,23.50876346455277,72.65129383074928,184,8.1
Jaipur,26.774016341281833,76.04378384909992,179,7.6
Delhi,28.722481597875646,77.53945959042936,217,3.3000000000000007
Surat,21.279086183119272,73.1490792764255,137,14.8
Surat,21.60246265124304,73.25848735668156,130,15.5
Ahmedabad,22.786284412056816,72.77199881094816,179,8.6
Ahmedabad,23.15658805761412,72.94539942553789,180,8.5
Hyderabad,17.491767791970556,78.31765191895666,142,14.8
Mumbai,19.028188104512587,72.46847581892956,139,14.1
Mumbai,18.781081584146076,72.95285532912794,143,13.7
Chennai,13.540998483071302,80.6253738702503,158,11.2
Ahmedabad,23.327572160828105,72.35340833677306,174,9.1
Hyderabad,17.720126163343206,78.1792188718198,144,14.6
Hyderabad,17.8039347431105,78.0677749161473,137,15.3
Surat,21.161007249452705,72.77919111279593,147,13.8
Jaipur,27.40278417769822,75.93747812596101,201,5.4
Chennai,13.088870085655204,80.29986310095566,152,11.8
Jaipur,26.98189183852001,75.30602471379439,200,5.5
Chennai,12.698169775177888,80.3409394424458,167,10.3
Chennai,13.265150420190402,79.85609769213508,145,12.5
Kolkata,22.579602990496173,88.63722355270407,164,9.6
Mumbai,18.694903017677994,72.96888478711608,149,13.1
Bangalore,12.628369437335003,77.94750708772541,139,16.1
Surat,20.729966607641348,72.34881490950897,162,12.3
Bangalore,13.039421380500471,78.09332325453771,137,16.3
Delhi,28.755646442501057,77.58372650522121,191,5.9
Surat,20.782313648338196,72.71217067643443,131,15.4
Chennai,13.000041473266327,80.74306548477999,179,9.1
Chennai,13.462685691560837,79.87150478486856,154,11.6
Ahmedabad,23.25699240061105,72.93636855943048,179,8.6
Surat,20.959249732945782,72.68241554525318,127,15.8
Chennai,12.909378103809512,80.01360967182165,165,10.5
Mumbai,19.476405318565067,72.68478241308334,139,14.1
Mumbai,19.414577666371425,73.11948333088971,168,11.2
Chennai,12.748219735604911,79.91495131411659,150,12.0
Delhi,28.526234215633323,76.78419284770176,205,4.5
Jaipur,27.07049256093967,75.7200064492487,177,7.8
Hyderabad,17.21859958084228,78.29030504708709,125,16.5
Delhi,28.1369896226822,77.37752513844612,196,5.4
Jaipur,26.45843313614172,76.27407559738556,197,5.800000000000001
Delhi,28.240521121690772,77.07875250797304,184,6.6
Chennai,12.887094352551998,80.07174586569789,156,11.4
Jaipur,26.783553046280176,75.9142719088061,185,7.0
Bangalore,13.112333359307446,77.90801541432087,111,18.9
Bangalore,13.066910751843452,77.2652435887521,118,18.2
Pune,18.040670205673052,74.12497594779953,140,15.5
Chennai,12.685423373686852,80.20980444740697,160,11.0
Delhi,28.83122778704087,77.54304226792668,214,3.5999999999999996
Mumbai,18.915312596193083,72.90746846753048,130,15.0
Delhi,28.542972767455005,76.72661650714112,191,5.9
Pune,18.873205313702947,73.53050095453857,142,15.3
Ahmedabad,22.72010658139086,73.0424658321073,189,7.6
Hyderabad,17.06007794518051,78.15393378336607,153,13.7
Surat,21.641677070270276,73.27452736625028,130,15.5
Mumbai,19.533490531021222,72.83632848743147,143,13.7
Surat,20.831573371514832,73.00249100482499,136,14.9
Delhi,28.178292946466236,76.9781864401717,184,6.6
Delhi,28.563795855988094,77.36037155241324,209,4.1
Jaipur,27.22974632338279,75.52220626113125,205,5.0
Mumbai,18.85002071740241,73.17398243829507,165,11.5
Delhi,29.066496749054814,77.07457326207526,219,3.0999999999999996
Ahmedabad,22.70616153878189,72.08135362571336,175,9.0
Hyderabad,17.088495100540314,78.54236407314879,135,15.5
Mumbai,18.96704229218947,72.95069327825323,131,14.9
Kolkata,23.062997796091967,88.11651946060178,171,8.9
Bangalore,13.0978560811323,77.97279084407599,115,18.5
Delhi,28.341614538515742,77.17751622770365,186,6.4
Surat,21.593024964598374,72.56801511896671,138,14.7
Jaipur,26.819142387191313,75.83501570817924,192,6.300000000000001
Surat,20.962572584330257,72.48315972777804,143,14.2
Kolkata,22.13464526042183,87.94553164985133,180,8.0
Kolkata,22.48027108951714,88.53866083371652,166,9.4
Jaipur,26.88901963815145,75.39021174262282,175,8.0
Kolkata,22.265121640937604,88.32050381959506,179,8.1
Chennai,12.738636639154233,80.55214460388444,170,10.0
Delhi,28.23297100073452,76.87213987622789,207,4.300000000000001
Hyderabad,17.80014119898091,78.76217774300595,142,14.8
Jaipur,26.76662067803428,75.98157711707964,193,6.199999999999999
Ahmedabad,23.46430335960098,72.64401724531433,171,9.4
Mumbai,19.209351337288773,73.27158997394697,159,12.1
Pune,18.041382996286302,73.8313481577818,122,17.3
Hyderabad,17.794709665389178,78.9427079245162,120,17.0
Surat,20.78930767978878,73.26596179425236,137,14.8
Bangalore,13.392406587007812,77.20096413302717,111,18.9
Pune,18.390629485824974,74.16544222902112,141,15.4
Pune,18.075357874650066,74.29765662125894,126,16.9
Jaipur,27.071177678487707,75.65498952253635,200,5.5
Delhi,28.28046625008441,76.75791182527848,180,7.0
Surat,21.425126836637695,72.84825597048896,150,13.5
Mumbai,18.705892826298754,73.21838150861758,130,15.0
Jaipur,27.179170545141332,75.9973355846022,199,5.6
Chennai,12.68731985054933,80.46415084109755,144,12.6
Hyderabad,17.64216083045484,78.87610611710156,142,14.8
Delhi,29.104988155121617,76.84375591140669,197,5.300000000000001
Bangalore,13.072797805490103,77.90785315734502,103,19.7
Bangalore,13.356513457211994,77.84983653119995,122,17.8
Bangalore,13.40978315204451,77.17120290835821,122,17.8
Surat,20.915905092484678,72.34019418030242,157,12.8
Delhi,28.605674063848625,77.1776360418556,202,4.800000000000001
Jaipur,26.674250531408415,76.24062216046636,197,5.800000000000001
Chennai,12.887718648859469,79.80656239845466,154,11.6
Hyderabad,17.58439710746579,78.35341650066293,135,15.5
Ahmedabad,22.67947839513066,72.75354017289129,184,8.1
Jaipur,26.59351204951674,75.33229346361995,193,6.199999999999999
Kolkata,22.796428681822945,88.05066841627001,190,7.0
Hyderabad,17.05514804820524,77.99106050334152,124,16.6
Delhi,28.14681079695494,77.0051743146016,195,5.5
Kolkata,22.0909261685452,88.40915344626197,164,9.6
Ahmedabad,23.4592135596315,72.30869427699515,162,10.3
Mumbai,19.170877009434182,72.88779833367481,158,12.2
Kolkata,22.78932478268145,88.7402060296668,167,9.3
Surat,21.012276795971072,73.26183939636242,134,15.1
Pune,18.684095138912383,74.34746215553939,112,18.3
Chennai,12.606767038357606,80.024320169134,176,9.4
Surat,21.65728853788145,72.62666773848704,135,15.0
Jaipur,26.888375968659748,75.55713760481788,188,6.699999999999999
Surat,21.627306552856034,73.02207415115157,143,14.2
Ahmedabad,23.357495022204823,72.6499984906781,160,10.5
Bangalore,13.097466109615368,77.79510699567888,119,18.1
Hyderabad,17.367834901401697,78.84642693339785,148,14.2
Surat,20.872105120515194,73.12544334398544,154,13.1
Kolkata,22.133702956486605,88.70845637571216,199,6.1
Hyderabad,17.21818315549603,78.93183763510251,139,15.1
Hyderabad,17.796183589307432,78.5592531936411,149,14.1
Pune,18.12689631700445,74.1961715423231,149,14.6
Hyderabad,17.09441458959529,78.54397756331501,129,16.1
Chennai,12.664971890676208,80.66272556902997,174,9.6
Mumbai,19.573909321790286,72.96288314149842,150,13.0
Chennai,13.250228818224171,80.4204328487574,140,13.0
Delhi,28.944692722839076,77.64746646261777,199,5.1
Kolkata,22.941293894898852,87.92762332668872,193,6.699999999999999
Bangalore,13.079078394503119,77.47504445176597,126,17.4
Delhi,28.4884509634033,76.99178180560303,210,4.0
Jaipur,27.324174547024146,76.112736915605,172,8.3
Pune,18.408183157446377,73.59647973884405,122,17.3
Chennai,12.693746387291899,80.74180550836476,152,11.8
Bangalore,13.018639143620657,77.62748563664087,136,16.4
Chennai,13.533541034229112,80.04607568147495,168,10.2
Pune,18.600594903247977,73.4944855206751,124,17.1
Mumbai,19.19876119234019,72.48953980484161,169,11.1
Delhi,28.531660671624543,76.86846009778677,208,4.199999999999999
Mumbai,18.62251849634507,72.89753536715514,147,13.3
Mumbai,18.67137380789803,72.80161258748764,135,14.5
Hyderabad,17.70968188416672,78.0652183897012,140,15.0
Jaipur,26.413257290688218,76.26721831872929,192,6.300000000000001
Bangalore,13.158259873983294,78.08954998612194,119,18.1
Chennai,13.30637936809281,80.26579244999316,154,11.6
Kolkata,22.482905613559918,88.36852468293169,180,8.0
Pune,18.769173321821807,74.23097202659152,149,14.6
Pune,19.00493745913438,73.45167750804984,117,17.8
Hyderabad,17.61175605739824,78.2913963400863,128,16.2
Jaipur,27.13386560035835,75.61425842027018,171,8.4
Kolkata,22.090220002729716,88.30959288862594,164,9.6
Ahmedabad,22.827766538012266,72.26735682113562,166,9.9
Delhi,28.127022125561634,77.02478538343988,217,3.3000000000000007
Hyderabad,17.637343973008843,78.72813995204427,158,13.2
Chennai,13.258946812061842,80.41157237745271,178,9.2
Bangalore,13.438222610159764,77.47239932620204,134,16.6
Pune,18.161757374888378,73.42315652595714,145,15.0
Hyderabad,16.967346495745787,78.868231048042,125,16.5
Surat,20.9465793453159,72.70838572437124,162,12.3
Delhi,28.991058708270053,76.81657870271387,180,7.0
Chennai,12.648390429340648,80.52630771350181,167,10.3
Ahmedabad,22.649943055570123,72.53573265261804,182,8.3
Delhi,28.35422276849187,77.28370920286758,208,4.199999999999999
Jaipur,26.843375524766845,75.42575385365701,188,6.699999999999999
Surat,21.560840386280617,72.95367849022131,162,12.3
Chennai,12.937623270972892,79.96321702219691,168,10.2
Jaipur,26.775503320609552,75.48162097338391,186,6.9
Chennai,12.797254207642792,80.29014773781235,175,9.5
Surat,21.469757377199187,72.55866203031987,137,14.8
Jaipur,26.640487768347246,75.3112053524978,190,6.5
Hyderabad,17.030693088830038,78.56659559822778,140,15.0
Chennai,12.754867645464453,80.25698557235135,168,10.2
Ahmedabad,22.669530009215148,72.42100173240428,178,8.7
Hyderabad,17.86836756036495,78.01219138902977,152,13.8
Bangalore,12.735557833623487,77.1610086438693,103,19.7
Delhi,28.99490966921243,77.0626065020778,208,4.199999999999999
Jaipur,26.599997751771376,76.06444356852255,171,8.4
Delhi,28.929521030775494,77.45419923402753,187,6.300000000000001
Ahmedabad,22.586990363895044,72.27269934856008,158,10.7
Bangalore,13.194454179675354,77.92288304516825,101,19.9
Ahmedabad,23.206323027453504,72.933838143378,175,9.0
Jaipur,27.13180451343178,75.84721168624475,198,5.699999999999999
Delhi,28.539002800728564,76.884943277325,184,6.6
Hyderabad,17.120204993097733,78.5479538207945,127,16.3
Bangalore,13.421576273549187,77.95442288154015,101,19.9
Chennai,12.75509292274701,80.28313867448801,142,12.8
Kolkata,22.221642209175208,88.21002854007159,193,6.699999999999999
Ahmedabad,23.47314378494461,72.20847444268547,155,11.0
Chennai,12.639541950681583,79.97736100723073,172,9.8
Kolkata,22.476606623080205,88.68473179037476,181,7.9
Bangalore,12.511710647095724,77.64799819528675,123,17.7
Pune,18.854971956870944,74.01617967828679,116,17.9
Delhi,29.071504371116173,76.85678413347831,198,5.199999999999999
Jaipur,27.048536530428134,75.47482804794656,196,5.9
Hyderabad,17.127750871328228,78.07194974178208,121,16.9
Surat,21.55852192664857,72.8458444939557,128,15.7
Ahmedabad,22.820934938217576,72.51953085987476,160,10.5
Chennai,12.691966111354898,80.1876886032835,172,9.8
Bangalore,13.121779222218267,77.85321548405086,125,17.5
Hyderabad,17.22392571696971,78.24280706046045,148,14.2
Delhi,28.8510240728134,77.59650926105692,211,3.9000000000000004
Mumbai,18.680243198884778,73.05656408908551,141,13.9
Kolkata,22.436432710268388,88.29594271352647,186,7.4
Delhi,29.073884908237677,77.47708990521915,218,3.1999999999999993
Mumbai,18.96018915205398,72.92171229136311,153,12.7
Pune,18.831569347242464,73.70029042173331,118,17.7
Pune,18.87482938678173,74.10778953044239,134,16.1
Hyderabad,17.151466941209204,78.25434816236685,145,14.5
Kolkata,22.84482637338568,88.79044554143563,165,9.5
Kolkata,22.700357077261597,88.00852833812345,172,8.8
Jaipur,26.54047850898488,75.29946834538204,206,4.9
Bangalore,13.38435823194674,77.70327234559981,112,18.8
Chennai,13.52439483150166,80.09070488576135,153,11.7
Jaipur,26.471308661065667,75.86601785543986,172,8.3
Surat,20.889399803389406,73.0643607259033,135,15.0
Chennai,12.594221012026043,80.28769858321262,177,9.3
Hyderabad,17.544062195825312,78.55222353038157,145,14.5
Hyderabad,17.089692829582983,78.76292505287202,156,13.4
Ahmedabad,23.25471756005286,72.23654871210996,170,9.5
Hyderabad,17.48828231945059,78.3621511200572,153,13.7
Pune,18.818346770892422,73.92814856574809,125,17.0
Delhi,28.70334322060425,76.76437913414796,199,5.1
Kolkata,22.379842250749576,88.2358549577377,161,9.9
Bangalore,12.555227663179942,77.899129599725,131,16.9
Delhi,29.023451590775103,76.92627877876714,191,5.9
Hyderabad,17.095916556140683,78.75065553031014,159,13.1
Pune,18.267548783656366,74.26110490390445,128,16.7
Chennai,12.956805737316506,80.14564771723867,148,12.2
Chennai,13.523446723077667,80.5211943844951,159,11.1
Delhi,28.621973730318214,76.80931449056962,195,5.5
Jaipur,27.019147690325532,75.74005065185804,191,6.4
Pune,18.174262969453835,74.33311562427383,120,17.5
Kolkata,22.578020926526396,88.18070513316566,187,7.300000000000001
Mumbai,18.73316282299175,72.93670653898589,134,14.6
Ahmedabad,22.584934284028012,72.94253212108217,177,8.8
Kolkata,22.297962425320325,88.52524984008306,170,9.0
Mumbai,19.075395599171067,72.50585498456314,157,12.3
Pune,18.285392791220538,73.67231362602122,130,16.5
Mumbai,19.545659746502704,72.66289574830516,163,11.7
Jaipur,27.1714554097106,76.21696526630045,182,7.300000000000001
Hyderabad,17.519518954406248,78.7496433341723,126,16.4
Jaipur,26.978591087397408,75.54920989187539,199,5.6
Bangalore,13.047510467417396,77.49145147034186,120,18.0
Kolkata,22.100216057262273,88.67432736906481,196,6.4
Pune,18.133734085447706,74.03657481416963,141,15.4
Mumbai,19.084347096013637,73.02466568402131,139,14.1
Ahmedabad,22.587539299350706,72.47073083292719,183,8.2
Pune,18.446053447815604,73.55692394040732,138,15.7
Bangalore,13.215799524860618,77.95430388820475,116,18.4
Delhi,28.662115910654922,77.24850359045001,208,4.199999999999999
Jaipur,26.823181742909437,75.83307715322493,186,6.9
Mumbai,19.48253063211949,73.19961738058876,140,14.0
Surat,21.387499151687535,72.72638846106962,152,13.3
Jaipur,27.154993184642233,76.13523775775863,205,5.0
Bangalore,13.31649006782629,77.90814617999833,118,18.2
Chennai,12.77366889775925,80.28969545643217,153,11.7
Delhi,29.093708399238185,76.8539920420027,214,3.5999999999999996
Chennai,13.295321079348323,80.28186059604133,151,11.9
Kolkata,22.96706537931509,88.15680567548335,173,8.7
Mumbai,19.35591577910541,73.34085770025611,163,11.7
Pune,18.63623551546443,73.69157629347954,116,17.9
Hyderabad,17.322652364724423,78.84216752911611,134,15.6
Surat,21.55216242783187,73.18316983782856,127,15.8
Hyderabad,17.24680736803549,78.98087379168173,155,13.5
Mumbai,19.53305629648031,72.62201589196869,141,13.9
Kolkata,22.189412316812124,88.23763351683147,186,7.4
Ahmedabad,23.272121155563642,72.82893678679723,189,7.6
Mumbai,19.08304353693671,72.5276710594635,158,12.2
Hyderabad,17.162894397840752,78.48875764690231,122,16.8
Jaipur,27.042834529000736,76.00352282501161,187,6.800000000000001
Chennai,13.431276707395801,80.06617034288752,160,11.0
Bangalore,13.232607290185914,77.28090691817427,139,16.1
Kolkata,22.42726275176496,87.92433067715264,196,6.4
Kolkata,22.309083985922754,88.22977170314897,166,9.4
Kolkata,22.397825300531476,87.95350706039243,194,6.6
Ahmedabad,22.85657889553382,72.61820202591451,163,10.2
Bangalore,12.85896483696958,77.59274715707835,123,17.7
Delhi,28.122903349923426,77.10460047485586,196,5.4
Kolkata,22.82236755833425,88.53427591043534,196,6.4
Mumbai,18.831643671558965,72.84184179806344,165,11.5
Ahmedabad,22.899617064171682,72.29138020489818,185,8.0
Ahmedabad,23.00846964746381,72.23337528490934,166,9.9
Jaipur,27.209212118680256,75.44003239445371,199,5.6
Surat,21.585245126144656,72.63496146398873,139,14.6
Surat,20.980226016464954,73.07840225374859,160,12.5
Surat,21.18798817048057,72.98871694932632,164,12.1
Surat,21.473623569098166,72.81918347719716,142,14.3
Bangalore,13.384826228134346,77.12430830534676,139,16.1
Kolkata,22.296382436116414,88.67910528116546,190,7.0
Hyderabad,17.595827253434873,78.71845603730142,154,13.6
Chennai,13.206421969279184,80.6098728105103,152,11.8
Kolkata,23.033724401851718,88.05549494968443,189,7.1
Surat,21.071638161998866,72.8594989834015,135,15.0
Delhi,28.65400743892179,77.3202067518582,196,5.4
Kolkata,22.849462352836113,88.72461970573357,193,6.699999999999999
